accounting_rpt_month,TRANSACTION_TYPE,Product,ProductSub,Segment,Channel,County,Region,Subs_Count,Total_S15_Revenue,PREV_Total_S15_Revenue,ARPU,PREV_ARPU,Inbundle_S15_Revenue,PREV_Inbundle_S15_Revenue,Outbundle_S15_Revenue,PREV_Outbundle_S15_Revenue
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,OTHER,Dambovita,Sud,41,17.0,17.0,0.41463414634146339,0.41463414634146339,17.0,17.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,MLE,DIRECT SALES,Vaslui,Est,77,2.0,2.0,0.025974025974025976,0.025974025974025976,2.0,2.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,BSA,Valcea,Vest,44,8.0,9.0,0.18181818181818182,0.20454545454545456,8.0,9.0,0.0,0.0
2024-01-01,RETENTION,Fixed Line,Fixed_at_Home_Office,SMB,BSA,Bacau,Est,6,0.0,1.0,0.0,0.16666666666666666,0.0,1.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT DEALERS,Ialomita,Est,15,5.0,5.0,0.33333333333333331,0.33333333333333331,5.0,5.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT HUNTING,Hunedoara,Vest,28,21.0,21.0,0.75,0.75,21.0,21.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,MLE,TAM DIRECT SALES,Giurgiu,Est,8,4.0,4.0,0.5,0.5,4.0,4.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,FIELD SALES,Constanta,Est,8,16.0,16.0,2.0,2.0,8.0,8.0,8.0,8.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,MLE,OTHER,Caras-Severin,Vest,26,13.0,13.0,0.5,0.5,0.0,0.0,13.0,13.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,MLE,OTHER,Harghita,Vest,28,4.0,4.0,0.14285714285714285,0.14285714285714285,4.0,4.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,BSA,Bistrita-Nasaud,Vest,85,2.0,2.0,0.023529411764705882,0.023529411764705882,2.0,2.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT DEALERS,Mures,Vest,16,2.0,2.0,0.125,0.125,2.0,2.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT DEALERS,Caras-Severin,Vest,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,MLE,OTHER,Hunedoara,Vest,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,OTHER,Constanta,Est,70,58.0,58.0,0.82857142857142863,0.82857142857142863,44.0,44.0,14.0,14.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT HUNTING,Valcea,Vest,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,BSA,Maramures,Vest,173,25.0,25.0,0.14450867052023122,0.14450867052023122,23.0,23.0,2.0,2.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT HUNTING,Prahova,Sud,85,148.0,148.0,1.7411764705882353,1.7411764705882353,124.0,124.0,24.0,24.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,MLE,OTHER,Satu-Mare,Vest,23,4.0,4.0,0.17391304347826086,0.17391304347826086,4.0,4.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,PAM,Not Applicable,N/A,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT FRANCHISES,Arad,Vest,24,7.0,7.0,0.29166666666666669,0.29166666666666669,6.0,6.0,1.0,1.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,MLE,OTHER,Maramures,Vest,44,8.0,8.0,0.18181818181818182,0.18181818181818182,8.0,8.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,MLE,OTHER,Covasna,Vest,46,3.0,3.0,0.065217391304347824,0.065217391304347824,3.0,3.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,MLE,OTHER,Neamt,Est,46,6.0,6.0,0.13043478260869565,0.13043478260869565,6.0,6.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,MLE,OTHER,Arges,Sud,17,6.0,6.0,0.35294117647058826,0.35294117647058826,6.0,6.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT HUNTING,Timis,Vest,133,96.0,91.0,0.72180451127819545,0.68421052631578949,92.0,87.0,4.0,4.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT DEALERS,Timis,Vest,21,3.0,3.0,0.14285714285714285,0.14285714285714285,3.0,3.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,OTHER,Galati,Est,42,27.0,27.0,0.6428571428571429,0.6428571428571429,25.0,25.0,2.0,2.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,RAM,Galati,Est,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT DEALERS,Hunedoara,Vest,36,1.0,1.0,0.027777777777777776,0.027777777777777776,1.0,1.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT FRANCHISES,Constanta,Est,9,7.0,7.0,0.77777777777777779,0.77777777777777779,4.0,4.0,3.0,3.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,MLE,OTHER,Bihor,Vest,43,13.0,13.0,0.30232558139534882,0.30232558139534882,11.0,11.0,2.0,2.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT HUNTING,Vrancea,Est,25,3.0,3.0,0.12,0.12,3.0,3.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,BSA,Gorj,Vest,77,9.0,9.0,0.11688311688311688,0.11688311688311688,9.0,9.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT FRANCHISES,Neamt,Est,60,2.0,2.0,0.033333333333333333,0.033333333333333333,1.0,1.0,1.0,1.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT FRANCHISES,Sibiu,Vest,16,1.0,1.0,0.0625,0.0625,1.0,1.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT HUNTING,Bihor,Vest,54,20.0,20.0,0.37037037037037035,0.37037037037037035,20.0,20.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT HUNTING,Dambovita,Sud,29,10.0,10.0,0.34482758620689657,0.34482758620689657,10.0,10.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT FRANCHISES,Galati,Est,17,2.0,2.0,0.11764705882352941,0.11764705882352941,1.0,1.0,1.0,1.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT FRANCHISES,Vaslui,Est,18,1.0,1.0,0.055555555555555552,0.055555555555555552,1.0,1.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,MLE,INDIRECT SALES,Mures,Vest,57,0.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0
2024-01-01,OUTFLOW,Fixed Line,Fixed_at_Home_Office,SMB,BSA,Not Applicable,N/A,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,MLE,TAM DIRECT SALES,Dolj,Vest,42,25.0,25.0,0.59523809523809523,0.59523809523809523,25.0,25.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT HUNTING,Tulcea,Est,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT DEALERS,Brasov,Vest,46,7.0,7.0,0.15217391304347827,0.15217391304347827,7.0,7.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT DEALERS,Salaj,Vest,4,1.0,1.0,0.25,0.25,1.0,1.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,MLE,TAM DIRECT SALES,Suceava,Est,43,40.0,40.0,0.93023255813953487,0.93023255813953487,40.0,40.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,MLE,INDIRECT SALES,Bihor,Vest,11,19.0,19.0,1.7272727272727273,1.7272727272727273,19.0,19.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,INDIRECT FRANCHISES,Timis,Vest,38,4.0,4.0,0.10526315789473684,0.10526315789473684,4.0,4.0,0.0,0.0
2024-01-01,BASE,Mobile Voice,Mobile Voice,OTHER,,Constanta,Est,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-01,BASE,Mobile Voice,Mobile Voice,SMB,OTHER,Neamt,Est,391,3928.0,4012.0,10.046035805626598,10.260869565217391,3398.0,3480.0,530.0,532.0
2024-01-01,BASE,Fixed Line,GSM_Adaptor,MLE,OTHER,Constanta,Est,41,293.0,293.0,7.1463414634146343,7.1463414634146343,216.0,216.0,77.0,77.0
2024-01-01,BASE,Fixed Line,GSM_Adaptor,MLE,OTHER,County_Timisoara,Vest,60,93.0,93.0,1.55,1.55,88.0,88.0,5.0,5.0
2024-01-01,BASE,Fixed Line,GSM_Adaptor,SMB,OTHER,Bucuresti,Sud,50,92.0,92.0,1.84,1.84,89.0,89.0,3.0,3.0
2024-01-01,BASE,Fixed Line,GSM_Adaptor,MLE,OTHER,Bucuresti,Sud,297,761.0,761.0,2.5622895622895623,2.5622895622895623,670.0,670.0,91.0,91.0
2024-01-01,BASE,Fixed Line,GSM_Adaptor,MLE,DIRECT SALES,County_Craiova,Vest,138,400.0,400.0,2.8985507246376812,2.8985507246376812,388.0,388.0,12.0,12.0
2024-01-01,BASE,Fixed Line,VPN,SMB,OTHER,Brasov,Vest,24,666.0,666.0,27.75,27.75,666.0,666.0,0.0,0.0
2024-01-01,BASE,Fixed Line,VPN,MLE,OTHER,Prahova,Sud,218,1506.0,1506.0,6.9082568807339451,6.9082568807339451,1506.0,1506.0,0.0,0.0
2024-01-01,BASE,Fixed Line,VPN,SMB,OTHER,Braila,Est,14,480.0,480.0,34.285714285714285,34.285714285714285,480.0,480.0,0.0,0.0
2024-01-01,BASE,Fixed Line,GSM_Adaptor,Strategic,OTHER,Bucuresti,Sud,4130,1548.0,1548.0,0.374818401937046,0.374818401937046,1405.0,1405.0,143.0,143.0
2024-01-01,BASE,Fixed Line,GSM_Adaptor,Strategic,DIRECT SALES,Prahova,Sud,200,300.0,300.0,1.5,1.5,288.0,288.0,12.0,12.0
2024-01-01,OUTFLOW,Fixed Line,Fixed_at_Home_Office,MLE,INDIRECT SALES,Bacau,Est,4,0.0,9.0,0.0,2.25,0.0,9.0,0.0,0.0
2024-01-01,RETENTION,Fixed Line,Fixed_at_Home_Office,MLE,INDIRECT SALES,Bucuresti,Sud,67,203.0,364.0,3.0298507462686568,5.4328358208955221,203.0,364.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Internet_HFC_best_effort,SMB,OTHER,Buzau,Est,270,2198.0,2191.0,8.14074074074074,8.1148148148148156,2198.0,2191.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,OTHER,Bacau,Est,222,741.0,745.0,3.3378378378378377,3.355855855855856,741.0,745.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,OTHER,Hunedoara,Vest,182,538.0,538.0,2.9560439560439562,2.9560439560439562,538.0,538.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,OTHER,Neamt,Est,108,387.0,387.0,3.5833333333333335,3.5833333333333335,387.0,387.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Internet_guaranteed,SMB,OTHER,Tulcea,Est,22,840.0,840.0,38.18181818181818,38.18181818181818,840.0,840.0,0.0,0.0
2024-01-01,OUTFLOW,Mobile Voice,Mobile Voice,MLE,DIRECT SALES,Dolj,Vest,11,0.0,351.0,0.0,31.90909090909091,0.0,298.0,0.0,53.0
2024-01-01,OUTFLOW,Mobile Voice,Mobile Voice,Public,DIRECT SALES,Bucuresti,Sud,343,0.0,4334.0,0.0,12.635568513119534,0.0,3465.0,0.0,869.0
2024-01-01,BASE,Mobile Voice,Mobile Voice,SMB,RAM,Bucuresti,Sud,2157,19504.0,19520.0,9.04218822438572,9.0496059341678254,16386.0,16412.0,3118.0,3108.0
2024-01-01,BASE,Mobile Voice,Mobile Voice,MLE,INDIRECT SALES,Timis,Vest,2764,26911.0,26908.0,9.7362518089725043,9.7351664254703323,19867.0,19864.0,7044.0,7044.0
2024-01-01,OUTFLOW,Mobile Voice,Mobile Voice,MLE,DIRECT SALES,County_Timisoara,Vest,160,0.0,1758.0,0.0,10.9875,0.0,1350.0,0.0,408.0
2024-01-01,BASE,Mobile Voice,Mobile Voice,MLE,OTHER,Cluj,Vest,5276,48725.0,48705.0,9.23521607278241,9.2314253222137985,32786.0,32738.0,15939.0,15967.0
2024-01-01,OUTFLOW,Mobile Voice,Mobile Voice,SMB,DSA,Prahova,Sud,9,0.0,63.0,0.0,7.0,0.0,51.0,0.0,12.0
2024-01-01,OUTFLOW,Mobile Voice,Mobile Voice,Strategic,OTHER,Timis,Vest,8,0.0,19.0,0.0,2.375,0.0,16.0,0.0,3.0
2024-01-01,OUTFLOW,Mobile Voice,Mobile Voice,MLE,DIRECT SALES,County_Craiova,Vest,73,0.0,475.0,0.0,6.506849315068493,0.0,409.0,0.0,66.0
2024-01-01,OUTFLOW,Mobile Voice,Mobile Voice,MLE,DIRECT SALES,Brasov,Vest,123,0.0,1091.0,0.0,8.8699186991869912,0.0,976.0,0.0,115.0
2024-01-01,OUTFLOW,Mobile Voice,Mobile Voice,SMB,OTHER,Bucuresti,Sud,249,0.0,3787.0,0.0,15.208835341365463,0.0,3236.0,0.0,551.0
2024-01-01,OUTFLOW,Mobile Voice,Mobile Voice,SMB,BSA,Prahova,Sud,102,0.0,1049.0,0.0,10.284313725490197,0.0,969.0,0.0,80.0
2024-01-01,BASE,Mobile Voice,Mobile Voice,MLE,INDIRECT SALES,Hunedoara,Vest,317,1691.0,1668.0,5.3343848580441637,5.2618296529968456,1344.0,1321.0,347.0,347.0
2024-01-01,OUTFLOW,Mobile Voice,Mobile Voice,MLE,DIRECT SALES,Timis,Vest,23,0.0,232.0,0.0,10.086956521739131,0.0,228.0,0.0,4.0
2024-01-01,BASE,Mobile Voice,Mobile Voice,MLE,DIRECT SALES,Prahova,Sud,13059,107107.0,106020.0,8.20177655256911,8.1185389386629918,82549.0,81483.0,24558.0,24537.0
2024-01-01,BASE,Mobile Voice,Mobile Voice,MLE,TAM DIRECT SALES,Cluj,Vest,1283,11572.0,11440.0,9.0194855806703043,8.9166017147311,9079.0,8942.0,2493.0,2498.0
2024-01-01,BASE,Mobile Voice,Mobile Voice,MLE,OTHER,Iasi,Est,7411,50536.0,50133.0,6.8190527594116856,6.7646741330454727,37688.0,37284.0,12848.0,12849.0
2024-01-01,OUTFLOW,Mobile Voice,Mobile Voice,MLE,INDIRECT SALES,Brasov,Vest,227,0.0,2750.0,0.0,12.114537444933921,0.0,2173.0,0.0,577.0
2024-01-01,OUTFLOW,Mobile Voice,Mobile Voice,MLE,TAM DIRECT SALES,Neamt,Est,4,0.0,43.0,0.0,10.75,0.0,42.0,0.0,1.0
2024-01-01,BASE,Fixed Line,IP_Trunking,SMB,OTHER,Sibiu,Vest,3,17.0,6.0,5.666666666666667,2.0,17.0,6.0,0.0,0.0
2024-01-01,BASE,Fixed Line,IP_Trunking,MLE,INDIRECT SALES,Brasov,Vest,27,505.0,505.0,18.703703703703702,18.703703703703702,492.0,492.0,13.0,13.0
2024-01-01,BASE,Fixed Line,IP_Trunking,MLE,OTHER,Constanta,Est,19,687.0,687.0,36.1578947368421,36.1578947368421,668.0,668.0,19.0,19.0
2024-01-01,BASE,Fixed Line,IP_Trunking,MLE,INDIRECT SALES,Galati,Est,19,358.0,358.0,18.842105263157894,18.842105263157894,351.0,351.0,7.0,7.0
2024-01-01,BASE,Fixed Line,IP_Trunking,MLE,INDIRECT SALES,Iasi,Est,34,600.0,600.0,17.647058823529413,17.647058823529413,597.0,597.0,3.0,3.0
2024-01-01,BASE,Fixed Line,IP_Trunking,MLE,OTHER,Iasi,Est,102,2827.0,2827.0,27.715686274509803,27.715686274509803,2746.0,2746.0,81.0,81.0
2024-01-01,BASE,Fixed Line,IP_Trunking,MLE,INDIRECT SALES,Vrancea,Est,3,35.0,35.0,11.666666666666666,11.666666666666666,35.0,35.0,0.0,0.0
2024-01-01,BASE,Fixed Line,IP_Trunking,Strategic,DIRECT SALES,Prahova,Sud,98,12073.0,12073.0,123.19387755102041,123.19387755102041,3822.0,3822.0,8251.0,8251.0
2024-01-01,BASE,Fixed Line,IP_Trunking,MLE,INDIRECT SALES,Harghita,Vest,1,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0
2024-01-01,BASE,Fixed Line,IP_Trunking,Strategic,OTHER,Galati,Est,21,572.0,572.0,27.238095238095237,27.238095238095237,565.0,565.0,7.0,7.0
2024-01-01,BASE,Fixed Line,IP_Trunking,Strategic,OTHER,Prahova,Sud,45,3455.0,3455.0,76.777777777777771,76.777777777777771,1186.0,1186.0,2269.0,2269.0
2024-01-01,BASE,Fixed Line,IP_Trunking,SMB,RAM,Brasov,Vest,2,12.0,6.0,6.0,3.0,12.0,6.0,0.0,0.0
2024-01-01,BASE,Fixed Line,IP_Trunking,SMB,OTHER,Bucuresti,Sud,63,3209.0,3204.0,50.936507936507937,50.857142857142854,3122.0,3117.0,87.0,87.0
2024-01-01,BASE,Fixed Line,IP_Trunking,MLE,OTHER,Bucuresti,Sud,208,10589.0,10589.0,50.908653846153847,50.908653846153847,10282.0,10282.0,307.0,307.0
2024-01-01,BASE,Fixed Line,GSM_Adaptor,Strategic,OTHER,Brasov,Vest,55,120.0,120.0,2.1818181818181817,2.1818181818181817,114.0,114.0,6.0,6.0
2024-01-01,BASE,Fixed Line,GSM_Adaptor,Strategic,OTHER,Galati,Est,31,300.0,300.0,9.67741935483871,9.67741935483871,298.0,298.0,2.0,2.0
2024-01-01,RETENTION,Fixed Line,GSM_Adaptor,Strategic,OTHER,Bucuresti,Sud,42,109.0,110.0,2.5952380952380953,2.6190476190476191,109.0,110.0,0.0,0.0
2024-01-01,BASE,Fixed Line,GSM_Adaptor,MLE,OTHER,Prahova,Sud,22,105.0,105.0,4.7727272727272725,4.7727272727272725,88.0,88.0,17.0,17.0
2024-01-01,BASE,Mobile Voice,Mobile Voice,Strategic,OTHER,Galati,Est,6900,30342.0,29730.0,4.3973913043478259,4.3086956521739133,19781.0,19181.0,10561.0,10549.0
2024-01-01,BASE,Fixed Line,Fixed_at_Home_Office,SMB,SR BSA,Timis,Vest,14,8.0,8.0,0.5714285714285714,0.5714285714285714,8.0,8.0,0.0,0.0
2024-01-01,BASE,Fixed Line,IP_Trunking,SMB,INDIRECT HUNTING,Iasi,Est,3,117.0,117.0,39.0,39.0,117.0,117.0,0.0,0.0
2024-01-01,BASE,Fixed Line,IP_Trunking,MLE,OTHER,Dolj,Vest,9,298.0,298.0,33.111111111111114,33.111111111111114,298.0,298.0,0.0,0.0
2024-01-01,BASE,Fixed Line,IP_Trunking,Strategic,OTHER,Iasi,Est,22,1075.0,1075.0,48.863636363636367,48.863636363636367,891.0,891.0,184.0,184.0
2024-01-01,BASE,Fixed Line,GSM_Adaptor,Strategic,OTHER,Cluj,Vest,2768,3159.0,3159.0,1.141257225433526,1.141257225433526,2700.0,2700.0,459.0,459.0
2024-01-01,BASE,Fixed Line,Telefix,SMB,BSA,Tulcea,Est,9,13.0,13.0,1.4444444444444444,1.4444444444444444,13.0,13.0,0.0,0.0
2024-01-01,BASE,Fixed Line,Telefix,SMB,BSA,Bacau,Est,23,39.0,39.0,1.6956521739130435,1.6956521739130435,39.0,39.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,OTHER,Iasi,Est,109,333.0,338.0,3.0550458715596331,3.1009174311926606,333.0,338.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,OTHER,Covasna,Vest,18,48.0,48.0,2.6666666666666665,2.6666666666666665,48.0,48.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,INDIRECT DEALERS,Constanta,Est,1,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,OTHER,Salaj,Vest,26,45.0,45.0,1.7307692307692308,1.7307692307692308,45.0,45.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,BSA,Prahova,Sud,32,134.0,134.0,4.1875,4.1875,134.0,134.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,OTHER,Sibiu,Vest,15,56.0,56.0,3.7333333333333334,3.7333333333333334,56.0,56.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,OTHER,Ialomita,Est,120,393.0,399.0,3.275,3.325,393.0,399.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,BSA,Galati,Est,11,46.0,46.0,4.1818181818181817,4.1818181818181817,46.0,46.0,0.0,0.0
2024-01-01,OUTFLOW,Fixed Line,TV_Analog,SMB,BSA,Bacau,Est,13,0.0,51.0,0.0,3.9230769230769229,0.0,51.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,OTHER,Ilfov,Sud,56,145.0,145.0,2.5892857142857144,2.5892857142857144,145.0,145.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,BSA,Bucuresti,Sud,46,199.0,199.0,4.3260869565217392,4.3260869565217392,199.0,199.0,0.0,0.0
2024-01-01,INFLOW,Fixed Line,TV_Analog,SMB,BSA,Constanta,Est,2,8.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,MLE,TAM DIRECT SALES,Cluj,Vest,12,56.0,56.0,4.666666666666667,4.666666666666667,56.0,56.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,BSA,Iasi,Est,6,27.0,27.0,4.5,4.5,27.0,27.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,BSA,Bacau,Est,33,132.0,128.0,4.0,3.8787878787878789,132.0,128.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,OTHER,Tulcea,Est,38,125.0,127.0,3.2894736842105261,3.3421052631578947,125.0,127.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,Strategic,OTHER,Galati,Est,22,64.0,64.0,2.9090909090909092,2.9090909090909092,64.0,64.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,MLE,TAM DIRECT SALES,Constanta,Est,2,9.0,9.0,4.5,4.5,9.0,9.0,0.0,0.0
2024-01-01,RETENTION,Fixed Line,TV_Analog,SMB,OTHER,Covasna,Vest,2,9.0,10.0,4.5,5.0,9.0,10.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,DIGITAL,Dolj,Vest,1,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0
2024-01-01,INFLOW,Fixed Line,TV_Analog,SMB,SR BSA,Cluj,Vest,1,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,BSA,Tulcea,Est,22,79.0,79.0,3.5909090909090908,3.5909090909090908,79.0,79.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,OTHER,Dolj,Vest,58,188.0,188.0,3.2413793103448274,3.2413793103448274,188.0,188.0,0.0,0.0
2024-01-01,OUTFLOW,Fixed Line,TV_Analog,MLE,OTHER,Brasov,Vest,5,0.0,17.0,0.0,3.4,0.0,17.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,MLE,DIRECT SALES,Constanta,Est,18,52.0,52.0,2.8888888888888888,2.8888888888888888,52.0,52.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,BSA,Calarasi,Est,10,40.0,40.0,4.0,4.0,40.0,40.0,0.0,0.0
2024-01-01,INFLOW,Fixed Line,TV_Analog,SMB,FIELD SALES,Iasi,Est,2,8.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,OTHER,Olt,Vest,56,163.0,163.0,2.9107142857142856,2.9107142857142856,163.0,163.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,BSA,Brasov,Vest,5,23.0,23.0,4.6,4.6,23.0,23.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,RAM,Buzau,Est,4,15.0,15.0,3.75,3.75,15.0,15.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,PAM,Bucuresti,Sud,42,155.0,155.0,3.6904761904761907,3.6904761904761907,155.0,155.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,RAM,Ialomita,Est,6,23.0,19.0,3.8333333333333335,3.1666666666666665,23.0,19.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,OTHER,Vaslui,Est,19,67.0,67.0,3.5263157894736841,3.5263157894736841,67.0,67.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Analog,SMB,PAM,Bacau,Est,8,24.0,20.0,3.0,2.5,24.0,20.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Digital,Strategic,DIRECT SALES,Bucuresti,Sud,34,241.0,233.0,7.0882352941176467,6.8529411764705879,241.0,233.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Digital,SMB,OTHER,Constanta,Est,555,3582.0,3592.0,6.4540540540540539,6.4720720720720717,3582.0,3592.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Digital,SMB,OTHER,Buzau,Est,162,1293.0,1288.0,7.9814814814814818,7.9506172839506171,1293.0,1288.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Digital,SMB,OTHER,Galati,Est,244,1799.0,1799.0,7.3729508196721314,7.3729508196721314,1799.0,1799.0,0.0,0.0
2024-01-01,BASE,Fixed Line,TV_Digital,SMB,OTHER,Bacau,Est,419,3060.0,3060.0,7.3031026252983295,7.3031026252983295,3060.0,3060.0,0.0,0.0
2024-01-01,OUTFLOW,Mobile Voice,Mobile Voice,MLE,OTHER,Brasov,Vest,86,0.0,838.0,0.0,9.7441860465116275,0.0,682.0,0.0,156.0
2024-01-01,OUTFLOW,Mobile Voice,Mobile Voice,SMB,DIGITAL,Brasov,Vest,30,0.0,665.0,0.0,22.166666666666668,0.0,630.0,0.0,35.0
